"Text","Binary_Sentiment","Cont_Sentiment"
"obey, and go with me  for thou must die","1.0","5.7628278732299805"
"rom","0.0","-1.7296195030212402"
"i must indeed  and therefore came i hither","1.0","1.3596830368041992"
"good gentle youth, tempt not a desp'rate man","1.0","8.4164571762084961"
"fly hence and leave me","1.0","2.3357253074645996"
"think upon these gone       let them affright thee","0.0","-0.24508261680603027"
"i beseech thee, youth,      but not another sin upon my head      by urging me to fury","0.0","-3.4454655647277832"
"o, be gone!","0.0","-3.815166711807251"
"by heaven, i love thee better than myself,      for i come hither arm'd against myself","1.0","2.6344554424285889"
"stay not, be gone","0.0","-3.2173624038696289"
"live, and hereafter say      a madman's mercy bid thee run away","0.0","-0.90820372104644775"
"par","1.0","8.4952068328857422"
"i do defy thy, conjuration      and apprehend thee for a felon here","1.0","4.8893122673034668"
"rom","0.0","-1.7296195030212402"
"wilt thou provoke me?","0.0","-8.9008941650390625"
"then have at thee, boy!","0.0","-2.1180143356323242"
"they fight","0.0","-3.2379140853881836"
"page","1.0","3.0926337242126465"
"o lord, they fight!","0.0","-1.1667156219482422"
"i will go call the watch","1.0","5.880314826965332"
"exit","0.0","-5.5216097831726074"
"paris falls","1.0","1.5004158020019531"
"par","1.0","8.4952068328857422"
"o, i am slain!","1.0","2.0255825519561768"
"if thou be merciful,      open the tomb, lay me with juliet","1.0","2.0593347549438477"
"dies","0.0","-11.898163795471191"
"rom","0.0","-1.7296195030212402"
"in faith, i will","1.0","4.2384214401245117"
"let me peruse this face","0.0","-2.4361226558685303"
"mercutio's kinsman, noble county paris!","1.0","5.1520595550537109"
"what said my man when my betossed soul      did not attend him as we rode?","0.0","-3.3862614631652832"
"i think      he told me paris should have married juliet","0.0","-6.9591307640075684"
"said he not so?","1.0","0.040207862854003906"
"or did i dream it so?","0.0","-2.7789251804351807"
"or am i mad, hearing him talk of juliet      to think it was so?","1.0","3.3723616600036621"
"o, give me thy hand,      one writ with me in sour misfortune's book!","0.0","-0.071934700012207031"
"i'll bury thee in a triumphant grave","1.0","2.6726641654968262"
"a grave?","0.0","-7.9020800590515137"
"o, no, a lanthorn, slaught'red youth,      for here lies juliet, and her beauty makes      this vault a feasting presence full of light","1.0","1.5831296443939209"
"death, lie thou there, by a dead man interr'd","1.0","3.3541483879089355"
"lays him in the tomb","1.0","7.8766202926635742"
"how oft when men are at the point of death      have they been merry!","0.0","-1.3159976005554199"
"which their keepers call      a lightning before death","1.0","4.2899484634399414"
"o, how may i      call this a lightning?","0.0","-0.20706319808959961"
"o my love!","1.0","3.236422061920166"
"my wife!","1.0","6.4497852325439453"
"death, that hath suck'd the honey of thy breath,      hath had no power yet upon thy beauty","1.0","3.7781243324279785"
"thou art not conquer'd","1.0","8.5501737594604492"
"beauty's ensign yet      is crimson in thy lips and in thy cheeks,      and death's pale flag is not advanced there","1.0","6.037144660949707"
"tybalt, liest thou there in thy bloody sheet?","1.0","4.5063600540161133"
"o, what more favour can i do to thee      than with that hand that cut thy youth in twain      to sunder his that was thine enemy?","1.0","0.59348058700561523"
"forgive me, cousin '","1.0","1.9044415950775146"
"ah, dear juliet,      why art thou yet so fair?","0.0","-5.6908664703369141"
"shall i believe      that unsubstantial death is amorous,      and that the lean abhorred monster keeps      thee here in dark to be his paramour?","0.0","-2.6023125648498535"
"for fear of that i still will stay with thee      and never from this palace of dim night      depart again","1.0","1.1267783641815186"
"here, here will i remain      with worms that are thy chambermaids","0.0","-3.17724609375"
"o, here      will i set up my everlasting rest      and shake the yoke of inauspicious stars      from this world wearied flesh","0.0","-0.83648854494094849"
"eyes, look your last!","1.0","7.5703067779541016"
"arms, take your last embrace!","1.0","3.2225027084350586"
"and, lips, o you      the doors of breath, seal with a righteous kiss      a dateless bargain to engrossing death!","0.0","-1.2774355411529541"
"come, bitter conduct  come, unsavoury guide!","1.0","2.3456192016601562"
"thou desperate pilot, now at once run on      the dashing rocks thy seasick weary bark!","0.0","-8.1465797424316406"
"here's to my love!","1.0","3.7367463111877441"
"drinks","0.0","-1.5365645885467529"
"o true apothecary!","1.0","2.9776711463928223"
"thy drugs are quick","1.0","3.562934398651123"
"thus with a kiss i die","0.0","-1.607882022857666"
"falls","0.0","-0.15286350250244141"
"enter friar  laurence , with lanthorn, crow, and spade","1.0","8.0231256484985352"
"friar","0.0","-1.5365645885467529"
"saint francis be my speed!","1.0","6.4654073715209961"
"how oft to night      have my old feet stumbled at graves!","1.0","2.0860080718994141"
"who's there?","1.0","0.30415058135986328"
"bal","0.0","-1.5365645885467529"
"here's one, a friend, and one that knows you well","1.0","3.0102071762084961"
"friar","0.0","-1.5365645885467529"
"bliss be upon you!","1.0","2.1585745811462402"
"tell me, good my friend,      what torch is yond that vainly lends his light      to grubs and eyeless skulls?","0.0","-3.0179386138916016"
"as i discern,      it burneth in the capels' monument","0.0","-1.974729061126709"
"bal","0.0","-1.5365645885467529"
"it doth so, holy sir  and there's my master,      one that you love","0.0","-0.19577312469482422"
"friar","0.0","-1.5365645885467529"
"who is it?","1.0","1.7355804443359375"
"bal","0.0","-1.5365645885467529"
"romeo","0.0","-2.252202033996582"
"friar","0.0","-1.5365645885467529"
"how long hath he been there?","1.0","0.40616035461425781"
"bal","0.0","-1.5365645885467529"
"full half an hour","1.0","2.4154543876647949"
"friar","0.0","-1.5365645885467529"
"go with me to the vault","1.0","2.6031765937805176"
"bal","0.0","-1.5365645885467529"
"i dare not, sir","0.0","-8.7857580184936523"
"my master knows not but i am gone hence,      and fearfully did menace me with death      if i did stay to look on his intents","1.0","5.0326509475708008"
"friar","0.0","-1.5365645885467529"
"stay then  i'll go alone","1.0","1.4295363426208496"
"fear comes upon me","1.0","3.860421895980835"
"o, much i fear some ill unthrifty thing","0.0","-5.1282711029052734"
"bal","0.0","-1.5365645885467529"
"as i did sleep under this yew tree here,      i dreamt my master and another fought,      and that my master slew him","0.0","-3.2432236671447754"
"friar","0.0","-1.5365645885467529"
"romeo!","0.0","-0.14276456832885742"
"alack, alack, what blood is this which stains      the stony entrance of this sepulchre?","0.0","-2.0071611404418945"
"what mean these masterless and gory swords      to lie discolour'd by this place of peace?","1.0","4.5629777908325195"
"enters the tomb","1.0","3.0061798095703125"
"romeo!","0.0","-0.14276456832885742"
"o, pale!","0.0","-2.224616527557373"
"who else?","0.0","-1.5701704025268555"
"what, paris too?","0.0","-1.4864010810852051"
"and steep'd in blood?","0.0","-3.8930034637451172"
"ah, what an unkind hour      is guilty of this lamentable chance!","0.0","-0.93747901916503906"
"the lady stirs","1.0","8.0525531768798828"
"juliet rises","0.0","-4.8997945785522461"
"jul","0.0","-1.5365645885467529"
"o comfortable friar!","1.0","1.9189839363098145"
"where is my lord?","1.0","4.5985102653503418"
"i do remember well where i should be,      and there i am","1.0","0.70908713340759277"
"where is my romeo?","1.0","3.0858306884765625"
"friar","0.0","-1.5365645885467529"
"i hear some noise","0.0","-1.9700868129730225"
"lady, come from that nest      of death, contagion, and unnatural sleep","1.0","4.9115161895751953"
"a greater power than we can contradict      hath thwarted our intents","1.0","3.1030879020690918"
"come, come away","0.0","-2.8399214744567871"
"thy husband in thy bosom there lies dead       and paris too","1.0","4.2354106903076172"
"come, i'll dispose of thee      among a sisterhood of holy nuns","1.0","0.31843805313110352"
"stay not to question, for the watch is coming","1.0","3.1642301082611084"
"come, go, good juliet","0.0","-5.2931766510009766"
"i dare no longer stay","0.0","-3.9703211784362793"
"jul","0.0","-1.5365645885467529"
"go, get thee hence, for i will not away","1.0","2.4785537719726562"
"exit  friar","0.0","-0.039613246917724609"
"what's here?","1.0","2.5832958221435547"
"a cup, clos'd in my true love's hand?","1.0","6.2754354476928711"
"poison, i see, hath been his timeless end","1.0","4.1855449676513672"
"o churl!","1.0","2.6789093017578125"
"drunk all, and left no friendly drop      to help me after?","1.0","5.7700099945068359"
"i will kiss thy lips","1.0","5.6412167549133301"
"haply some poison yet doth hang on them      to make me die with a restorative","1.0","2.3089697360992432"
"kisses him","0.0","-0.64618903398513794"
"thy lips are warm!","1.0","13.327089309692383"
"chief watch","0.0","-4.0095677375793457"
"within  lead, boy","1.0","0.59128236770629883"
"which way?","1.0","0.49140739440917969"
"yea, noise?","0.0","-0.50265288352966309"
"then i'll be brief","1.0","2.6333577632904053"
"o happy dagger!","1.0","2.6029026508331299"
"snatches romeo's dagger","1.0","2.3129045963287354"
"this is thy sheath  there rest, and let me die","1.0","2.6760621070861816"
"she stabs herself and falls  on romeo's body","1.0","7.0588054656982422"
"enter  paris's  boy and watch","1.0","9.2037620544433594"
"boy","0.0","-1.257756233215332"
"this is the place","1.0","0.53950977325439453"
"there, where the torch doth burn","1.0","2.4399008750915527"
"chief watch","0.0","-4.0095677375793457"
"'the ground is bloody","0.0","-1.4233672618865967"
"search about the churchyard","1.0","4.5067710876464844"
"go, some of you  whoe'er you find attach","1.0","3.8317089080810547"
"exeunt some of the watch","1.0","5.2587532997131348"
"pitiful sight!","0.0","-2.3101263046264648"
"here lies the county slain       and juliet bleeding, warm, and newly dead,      who here hath lain this two days buried","1.0","1.4785199165344238"
"go, tell the prince  run to the capulets       raise up the montagues  some others search","1.0","2.1383185386657715"
"exeunt others of the watch","1.0","2.4465980529785156"
"we see the ground whereon these woes do lie,      but the true ground of all these piteous woes      we cannot without circumstance descry","0.0","-5.0411696434020996"
"enter  some of the watch,  with romeo's man  balthasar","0.0","-0.89027637243270874"
"2","1.0","7.1787524223327637"
"watch","1.0","1.3241682052612305"
"here's romeo's man","1.0","1.6465816497802734"
"we found him in the churchyard","0.0","-1.7436573505401611"
"chief watch","0.0","-4.0095677375793457"
"hold him in safety till the prince come hither","1.0","1.7289919853210449"
"enter friar  laurence  and another watchman","1.0","1.1892902851104736"
"3","1.0","1.9663949012756348"
"watch","1.0","1.3241682052612305"
"here is a friar that trembles, sighs, and weeps","1.0","5.4619112014770508"
"we took this mattock and this spade from him      as he was coming from this churchyard side","1.0","0.57796120643615723"
"chief watch","0.0","-4.0095677375793457"
"a great suspicion!","1.0","2.4863376617431641"
"stay the friar too","1.0","0.11125469207763672"
"enter the prince  and attendants","1.0","7.2761988639831543"
"prince","1.0","0.96604728698730469"
"what misadventure is so early up,      that calls our person from our morning rest?","1.0","7.7105898857116699"
